map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
train_126,4,11,1,0,18,44,4,4,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,1,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,1,-1,0,0,0,0
train_126,5,11,2,1,22,56,3,5,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
train_126,6,11,3,1,25,64,4,6,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
train_126,7,11,4,1,30,78,7,7,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
train_126,8,11,5,1,34,90,9,8,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
train_126,9,11,6,1,39,106,10,9,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_126,10,10,6,0,43,118,10,10,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
train_126,11,9,6,0,46,126,10,11,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_126,12,9,7,1,50,134,13,12,1,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
train_126,13,9,8,1,55,150,14,13,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_126,14,9,9,1,59,162,14,14,0,0,10.48,0.48,-3.0,-0.42000000000000004,10.0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
train_127,0,14,0,4,8,20,2,0,0,4,0.48,0.48,-3.0,-3.0,10.0,-1,-1,0,2,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_127,1,13,0,0,10,26,3,1,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,-1,-1,1,0,0,-1,-1,0,2,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
train_127,2,12,0,0,13,34,4,2,1,1,-3.0,10.48,-0.42000000000000004,-3.0,10.0,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,2,0,-1,-1,0,0,0,-1,-1,0,0,1
train_128,0,14,0,4,6,8,3,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_128,1,14,1,1,9,16,5,1,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,1,0,-1,1,1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_128,2,14,2,1,12,26,6,2,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_128,3,13,2,0,16,36,6,3,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
train_128,4,13,3,1,20,50,6,4,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
train_128,5,12,3,0,23,56,9,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_128,6,11,3,0,27,66,8,6,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
train_128,7,11,4,1,31,80,6,7,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_128,8,10,4,0,33,82,7,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_128,9,9,4,0,38,94,8,9,3,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
train_128,10,9,3,3,39,96,7,10,0,0,0.48,-0.42000000000000004,-3.0,-3.0,-0.5,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
train_128,11,8,3,0,42,102,7,11,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
train_128,12,7,3,0,45,108,9,12,3,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
train_128,13,7,2,3,47,110,9,13,0,0,0.48,-0.42000000000000004,-3.0,-3.0,-0.5,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
train_128,14,6,2,0,50,116,10,14,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
train_128,15,5,2,0,53,122,11,15,3,3,-3.0,-3.0,-0.42000000000000004,0.48,-0.5,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
train_128,16,5,1,3,53,122,11,16,0,0,0.48,-0.42000000000000004,0.48,0.48,-0.5,-1,0,0,1,0,-1,0,0,1,1,-1,0,0,0,1,-1,1,0,0,1,-1,0,1,0,0
train_128,17,4,1,0,57,134,12,17,0,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,-1,0,0,0,2,-1,0,0,1,0,-1,0,0,1,1,-1,0,0,0,1,-1,1,0,0,1
train_128,18,3,1,0,60,144,12,18,0,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,-1,0,0,0,1,-1,0,0,0,2,-1,0,0,1,0,-1,0,0,1,1,-1,0,0,0,1
train_128,19,2,1,0,63,154,9,19,1,4,0.48,0.48,-0.42000000000000004,0.48,10.0,-1,0,0,0,1,-1,0,0,0,1,-1,0,0,0,2,-1,0,0,1,0,-1,0,0,1,1
train_128,20,2,2,1,66,160,11,20,1,1,0.48,10.48,-3.0,-0.42000000000000004,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0
train_129,0,14,0,4,6,10,5,0,0,0,0.48,-3.0,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_129,1,13,0,0,9,20,5,1,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1
train_129,2,12,0,0,11,24,6,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,1,1
train_129,3,11,0,0,14,32,7,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0
train_129,4,10,0,0,16,36,8,4,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0
train_129,5,9,0,0,19,44,9,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_129,6,8,0,0,22,54,9,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,1,0
train_129,7,7,0,0,24,58,9,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_129,8,6,0,0,26,62,10,8,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0
train_129,9,6,1,1,30,72,11,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,1,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,1,0,0
train_129,10,6,2,1,33,78,11,10,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
train_129,11,6,3,1,37,88,13,11,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
train_129,12,6,4,1,41,98,14,12,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
train_129,13,6,5,1,45,110,15,13,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
train_129,14,5,5,0,48,114,16,14,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
train_129,15,5,6,1,51,120,16,15,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
train_129,16,5,7,1,55,130,19,16,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1
train_129,17,5,8,1,60,146,20,17,1,1,-3.0,10.48,-3.0,-0.42000000000000004,10.0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0
train_130,0,14,0,4,8,20,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_130,1,13,0,0,11,28,3,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_130,2,12,0,0,12,30,3,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0
train_130,3,11,0,0,15,36,4,3,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0
train_130,4,11,1,1,18,42,7,4,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,1,0,1,-1,0,0,0,1,-1,0,0,1,0,-1,0,0,0,0
train_130,5,11,2,1,23,56,11,5,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
train_130,6,10,2,0,26,64,11,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
train_130,7,9,2,0,30,72,13,7,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
train_130,8,9,3,1,34,86,14,8,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
train_130,9,8,3,0,39,100,16,9,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
train_130,10,8,4,1,43,112,16,10,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_130,11,7,4,0,46,122,16,11,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
train_130,12,6,4,0,50,132,18,12,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
train_130,13,5,4,0,53,140,18,13,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
train_130,14,4,4,0,58,154,20,14,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
train_130,15,3,4,0,61,162,21,15,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
train_130,16,2,4,0,66,176,20,16,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
train_130,17,2,5,1,70,188,20,17,1,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
train_130,18,2,6,1,74,200,19,18,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
train_131,0,14,0,4,6,8,3,0,0,0,0.48,-3.0,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_131,1,13,0,0,7,10,2,1,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0,1,1,-1,-1,0,1,0,-1,-1,-1,-1,-1
train_131,2,12,0,0,8,10,2,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,1,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0,1,1,-1,-1,0,1,0
train_131,3,12,1,1,13,22,5,3,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,1,1,0,-1,1,0,1,0,-1,0,0,0,0,-1,0,1,1,0,-1,0,1,0,0
train_131,4,12,2,1,17,36,5,4,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
train_131,5,12,3,1,21,46,6,5,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
train_131,6,11,3,0,26,60,5,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
train_131,7,10,3,0,27,62,5,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
train_131,8,9,3,0,32,72,11,8,3,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train_131,9,9,2,3,33,74,11,9,0,0,0.48,-0.42000000000000004,-3.0,0.48,-0.5,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
train_131,10,8,2,0,38,92,10,10,0,4,0.48,-3.0,-0.42000000000000004,-3.0,10.0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
train_131,11,7,2,0,41,100,10,11,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
train_131,12,6,2,0,46,114,11,12,1,1,-3.0,10.48,-0.42000000000000004,0.48,10.0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1
train_132,0,14,0,4,9,24,5,0,1,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_132,1,14,1,1,12,34,4,1,1,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_132,2,14,2,1,13,36,4,2,1,1,0.48,10.48,-3.0,-0.42000000000000004,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_133,0,14,0,4,8,20,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_133,1,13,0,0,11,28,5,1,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_133,2,13,1,1,14,36,6,2,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_133,3,12,1,0,17,44,6,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0,-1,0,0,0,0
train_133,4,11,1,0,19,48,6,4,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,1,1,0,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0
train_133,5,11,2,1,23,60,7,5,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
train_133,6,11,3,1,26,66,9,6,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
train_133,7,10,3,0,30,78,10,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
train_133,8,9,3,0,34,92,11,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
train_133,9,8,3,0,39,108,14,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
train_133,10,7,3,0,44,126,15,10,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train_133,11,6,3,0,48,138,17,11,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_133,12,5,3,0,53,154,19,12,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_133,13,5,4,1,58,172,19,13,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_133,14,4,4,0,62,184,20,14,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_133,15,3,4,0,65,192,20,15,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_133,16,2,4,0,69,202,19,16,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_133,17,2,5,1,73,214,19,17,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
train_133,18,2,6,1,76,224,18,18,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1
train_133,19,2,7,1,80,234,21,19,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0
train_134,0,14,0,4,6,10,2,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,1,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_134,1,14,1,1,8,14,4,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,1,1,0,-1,1,0,0,0,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_134,2,13,1,0,11,20,5,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,1,0,-1,0,1,1,0,-1,1,0,0,0,-1,0,0,0,1,-1,-1,-1,-1,-1
train_134,3,13,2,1,14,28,6,3,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1
train_134,4,13,3,1,18,40,8,4,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1
train_134,5,12,3,0,23,54,10,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_134,6,11,3,0,27,68,10,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
train_134,7,10,3,0,32,84,13,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
train_134,8,9,3,0,37,102,15,8,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
train_134,9,8,3,0,42,120,16,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_134,10,7,3,0,46,132,18,10,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_134,11,6,3,0,51,148,19,11,1,4,-3.0,0.48,-0.42000000000000004,0.48,10.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_134,12,6,4,1,56,166,19,12,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_134,13,5,4,0,58,170,20,13,0,0,10.48,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_135,0,14,0,4,7,16,2,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_135,1,13,0,0,9,20,3,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1,-1,-1,-1,-1,-1
train_135,2,12,0,0,12,28,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1
train_135,3,11,0,0,15,38,4,3,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1
train_135,4,10,0,0,16,40,3,4,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,-1,-1,2,1,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_135,5,9,0,0,17,40,5,5,0,0,10.48,0.48,-0.42000000000000004,-3.0,10.0,-1,-1,1,1,0,-1,-1,2,1,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0
train_136,0,14,0,4,9,24,5,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_136,1,13,0,0,11,30,5,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
